1050,1050,2824,33,2.8,Store Pickup,Yes,Yes
1051,1051,2520,64,3.8,Next Day Air,Yes,Yes
1052,1052,2652,53,2.6,Free Shipping,Yes,Yes
1053,1053,2226,36,3,2-Day Shipping,Yes,Yes
1054,1054,280,70,3.3,2-Day Shipping,Yes,Yes
1055,1055,2240,96,4.9,Express,Yes,Yes
1056,1056,1303,27,3.3,Next Day Air,Yes,Yes
1057,1057,2851,64,2.9,2-Day Shipping,Yes,Yes
1058,1058,1336,23,4.4,2-Day Shipping,Yes,Yes
1059,1059,1883,33,3.1,Next Day Air,Yes,Yes
1060,1060,1270,34,2.5,Standard,Yes,Yes
1061,1061,2949,35,2.6,Next Day Air,Yes,Yes
1062,1062,544,62,4.4,Free Shipping,Yes,Yes
1063,1063,414,75,2.6,Next Day Air,Yes,Yes
1064,1064,1201,29,3.3,Free Shipping,Yes,Yes
1065,1065,1064,28,3.5,Express,Yes,Yes
1066,1066,3086,20,4.1,Store Pickup,Yes,Yes
1067,1067,558,96,4,Store Pickup,Yes,Yes
1068,1068,730,43,2.7,2-Day Shipping,Yes,Yes
1069,1069,2040,94,2.5,Standard,Yes,Yes
1070,1070,2479,81,4.3,Next Day Air,Yes,Yes
1071,1071,1516,75,3.3,Free Shipping,Yes,Yes
1072,1072,1021,81,2.6,Express,Yes,Yes
1073,1073,2241,92,3.5,Express,Yes,Yes
1074,1074,1969,96,4,Store Pickup,Yes,Yes
1075,1075,1569,71,2.6,Standard,Yes,Yes
1076,1076,2736,50,4.9,Next Day Air,Yes,Yes
1077,1077,495,72,2.9,Standard,Yes,Yes
1078,1078,1308,28,3.7,Standard,Yes,Yes
1079,1079,2921,59,4.4,Express,Yes,Yes
1080,1080,579,33,4.4,Free Shipping,Yes,Yes
1081,1081,1858,59,3.8,Express,Yes,Yes
1082,1082,226,30,4.5,Standard,Yes,Yes
1083,1083,1093,85,2.6,Next Day Air,Yes,Yes
1084,1084,23,97,3.3,Store Pickup,Yes,Yes
1085,1085,3075,36,4.1,Next Day Air,Yes,Yes
1086,1086,1534,85,3,Store Pickup,Yes,Yes
1087,1087,2783,62,3,Free Shipping,Yes,Yes
1088,1088,1443,71,3.4,Next Day Air,Yes,Yes
1089,1089,1681,21,2.7,Free Shipping,Yes,Yes
1090,1090,76,61,3.8,Next Day Air,Yes,Yes
1091,1091,1926,58,4.2,Store Pickup,Yes,Yes
1092,1092,2865,80,4.7,Store Pickup,Yes,Yes
1093,1093,1474,50,4.1,2-Day Shipping,Yes,Yes
1094,1094,2571,48,4.2,2-Day Shipping,Yes,Yes
1095,1095,1492,40,4.8,Next Day Air,Yes,Yes
1096,1096,594,34,3,Free Shipping,Yes,Yes
1097,1097,577,46,2.6,Standard,Yes,Yes
1098,1098,2756,27,3.2,Store Pickup,Yes,Yes
1099,1099,967,98,3.6,Next Day Air,Yes,Yes
1100,1100,2914,73,2.6,Next Day Air,Yes,Yes
1101,1101,1602,28,4.4,Express,Yes,Yes
1102,1102,864,76,3,Free Shipping,Yes,Yes
1103,1103,2914,83,2.9,Express,Yes,Yes
1104,1104,1195,23,4.3,Free Shipping,Yes,Yes
1105,1105,1020,28,3.1,Express,Yes,Yes
1106,1106,3071,83,3,Next Day Air,Yes,Yes
1107,1107,2391,96,3.6,Store Pickup,Yes,Yes
1108,1108,2549,62,2.8,Store Pickup,Yes,Yes
1109,1109,2303,25,2.8,Standard,Yes,Yes
1110,1110,1137,97,4.9,Next Day Air,Yes,Yes
1111,1111,1114,61,3,Standard,Yes,Yes
1112,1112,2210,66,4.1,Next Day Air,Yes,Yes
1113,1113,1221,67,4.6,Free Shipping,Yes,Yes
1114,1114,2790,80,4.8,Next Day Air,Yes,Yes
1115,1115,2390,25,2.6,Next Day Air,Yes,Yes
1116,1116,1076,58,4,2-Day Shipping,Yes,Yes
1117,1117,38,96,4.2,Express,Yes,Yes
1118,1118,2737,77,4.5,Store Pickup,Yes,Yes
1119,1119,178,65,4.9,Standard,Yes,Yes
1120,1120,1509,36,3.1,Standard,Yes,Yes
1121,1121,2542,84,4,Next Day Air,Yes,Yes
1122,1122,3093,58,3.2,Express,Yes,Yes
1123,1123,948,62,4.3,2-Day Shipping,Yes,Yes
1124,1124,1078,67,2.5,Store Pickup,Yes,Yes
1125,1125,2911,20,4.9,Express,Yes,Yes
1126,1126,1785,90,2.7,2-Day Shipping,Yes,Yes
1127,1127,1857,58,3.4,Standard,Yes,Yes
1128,1128,2100,53,4.8,Store Pickup,Yes,Yes
1129,1129,755,30,4.7,Next Day Air,Yes,Yes
1130,1130,1227,65,4.7,Express,Yes,Yes
1131,1131,1512,41,3.9,Standard,Yes,Yes
1132,1132,2012,73,3.7,Express,Yes,Yes
1133,1133,1209,98,4.3,Store Pickup,Yes,Yes
1134,1134,2223,36,4.1,2-Day Shipping,Yes,Yes
1135,1135,3018,81,4.6,Express,Yes,Yes
1136,1136,2379,90,3.6,2-Day Shipping,Yes,Yes
1137,1137,951,83,4.8,Free Shipping,Yes,Yes
1138,1138,2102,91,2.8,2-Day Shipping,Yes,Yes
1139,1139,1669,36,4.7,Express,Yes,Yes
1140,1140,516,53,3.9,Standard,Yes,Yes
1141,1141,1419,39,2.6,Store Pickup,Yes,Yes
1142,1142,848,33,4.7,Next Day Air,Yes,Yes
1143,1143,2991,76,3.5,Store Pickup,Yes,Yes
1144,1144,404,23,4.4,Standard,Yes,Yes
1145,1145,1428,54,4.4,2-Day Shipping,Yes,Yes
1146,1146,2504,89,3,Express,Yes,Yes
1147,1147,2537,38,4.2,Standard,Yes,Yes
1148,1148,1105,36,4.3,Next Day Air,Yes,Yes
1149,1149,1682,66,2.6,Store Pickup,Yes,Yes
1150,1150,1466,42,3.3,Store Pickup,Yes,Yes
1151,1151,1565,36,2.7,Next Day Air,Yes,Yes
1152,1152,292,86,4.2,Express,Yes,Yes
1153,1153,911,49,4,Standard,Yes,Yes
1154,1154,2052,41,4,Free Shipping,Yes,Yes
1155,1155,630,82,2.9,2-Day Shipping,Yes,Yes
1156,1156,3076,53,2.6,Express,Yes,Yes
1157,1157,2163,21,4.8,Express,Yes,Yes
1158,1158,152,66,4.4,Standard,Yes,Yes
1159,1159,132,89,4,2-Day Shipping,Yes,Yes
1160,1160,872,55,3.6,2-Day Shipping,Yes,Yes
1161,1161,1933,42,3.2,Next Day Air,Yes,Yes
1162,1162,2330,52,3.1,2-Day Shipping,Yes,Yes
1163,1163,1767,92,4.2,Express,Yes,Yes
1164,1164,1627,56,3,2-Day Shipping,Yes,Yes
1165,1165,680,96,4.2,Standard,Yes,Yes
1166,1166,3052,64,2.9,Next Day Air,Yes,Yes
1167,1167,725,48,3.7,Store Pickup,Yes,Yes
1168,1168,2708,83,3.6,Free Shipping,Yes,Yes
1169,1169,1883,91,3.6,Standard,Yes,Yes
1170,1170,88,94,4.5,2-Day Shipping,Yes,Yes
1171,1171,2464,62,3.2,Express,Yes,Yes
1172,1172,2655,55,3.9,Next Day Air,Yes,Yes
1173,1173,513,68,4.6,Store Pickup,Yes,Yes
1174,1174,1510,76,2.5,Express,Yes,Yes
1175,1175,32,31,4.3,Express,Yes,Yes
1176,1176,145,81,4.1,Store Pickup,Yes,Yes
1177,1177,700,83,4.6,Free Shipping,Yes,Yes
1178,1178,2398,21,4.8,Standard,Yes,Yes
1179,1179,704,22,4.9,Express,Yes,Yes
1180,1180,3017,33,2.8,Free Shipping,Yes,Yes
1181,1181,2446,23,4.9,Standard,Yes,Yes
1182,1182,2257,96,3.5,Free Shipping,Yes,Yes
1183,1183,1518,21,3.8,Express,Yes,Yes
1184,1184,1686,39,4.5,2-Day Shipping,Yes,Yes
1185,1185,204,73,3.4,Express,Yes,Yes
1186,1186,1400,64,3.9,Standard,Yes,Yes
1187,1187,1388,68,4.1,2-Day Shipping,Yes,Yes
1188,1188,1001,89,3,Express,Yes,Yes
1189,1189,299,29,3.3,Next Day Air,Yes,Yes
1190,1190,2108,97,4.9,Free Shipping,Yes,Yes
1191,1191,2047,45,4.3,Next Day Air,Yes,Yes
1192,1192,2983,70,4.1,Free Shipping,Yes,Yes
1193,1193,565,56,4,2-Day Shipping,Yes,Yes
1194,1194,1254,55,5,2-Day Shipping,Yes,Yes
1195,1195,1210,46,3.1,2-Day Shipping,Yes,Yes
1196,1196,1931,95,4,2-Day Shipping,Yes,Yes
1197,1197,170,88,3.2,2-Day Shipping,Yes,Yes
1198,1198,2513,92,3.9,Standard,Yes,Yes
1199,1199,2641,49,3.9,2-Day Shipping,Yes,Yes
1200,1200,1781,89,4.5,Free Shipping,Yes,Yes
1201,1201,608,22,4.4,Store Pickup,Yes,Yes
1202,1202,2219,61,3.1,2-Day Shipping,Yes,Yes
1203,1203,1944,29,2.9,Standard,Yes,Yes
1204,1204,2548,82,3.7,Free Shipping,Yes,Yes
1205,1205,177,94,3.2,2-Day Shipping,Yes,Yes
1206,1206,929,99,3.5,Standard,Yes,Yes
1207,1207,949,59,3,Free Shipping,Yes,Yes
1208,1208,455,90,4.1,Next Day Air,Yes,Yes
1209,1209,469,100,2.9,2-Day Shipping,Yes,Yes
1210,1210,1637,62,3.8,Next Day Air,Yes,Yes
1211,1211,2780,78,4.1,Next Day Air,Yes,Yes
1212,1212,1161,94,4.6,Store Pickup,Yes,Yes
1213,1213,2198,74,2.5,Free Shipping,Yes,Yes
1214,1214,972,52,3.7,Express,Yes,Yes
1215,1215,1272,81,3.8,Free Shipping,Yes,Yes
1216,1216,262,20,2.6,2-Day Shipping,Yes,Yes
1217,1217,1715,32,3.7,Free Shipping,Yes,Yes
1218,1218,479,63,2.6,Free Shipping,Yes,Yes
1219,1219,420,79,3.1,Store Pickup,Yes,Yes
1220,1220,2899,23,2.5,Next Day Air,Yes,Yes
1221,1221,799,64,4.9,Express,Yes,Yes
1222,1222,2674,69,4.5,Standard,Yes,Yes
1223,1223,1366,69,3.4,Store Pickup,Yes,Yes
1224,1224,1621,24,3.9,Free Shipping,Yes,Yes
1225,1225,2313,50,3.7,Store Pickup,Yes,Yes
1226,1226,849,97,2.6,Free Shipping,Yes,Yes
1227,1227,1823,91,3.4,Store Pickup,Yes,Yes
1228,1228,274,37,4.9,Store Pickup,Yes,Yes
1229,1229,1343,55,3.9,Express,Yes,Yes
1230,1230,1581,52,3.6,Express,Yes,Yes
1231,1231,992,80,4.6,Standard,Yes,Yes
1232,1232,2647,79,4,2-Day Shipping,Yes,Yes
1233,1233,908,23,3.6,Free Shipping,Yes,Yes
1234,1234,1591,73,3.5,Next Day Air,Yes,Yes
1235,1235,800,99,4.1,Store Pickup,Yes,Yes
1236,1236,2920,22,3,Store Pickup,Yes,Yes
1237,1237,1066,68,4.4,Store Pickup,Yes,Yes
1238,1238,717,92,4.4,2-Day Shipping,Yes,Yes
1239,1239,1684,77,3.7,Express,Yes,Yes
1240,1240,616,37,4.8,Standard,Yes,Yes
1241,1241,1885,79,2.9,Store Pickup,Yes,Yes
1242,1242,1222,51,3.1,Express,Yes,Yes
1243,1243,2656,27,4,Next Day Air,Yes,Yes
1244,1244,340,23,3,Store Pickup,Yes,Yes
1245,1245,2704,76,3.9,2-Day Shipping,Yes,Yes
1246,1246,707,31,3.4,Standard,Yes,Yes
1247,1247,1152,60,2.7,Standard,Yes,Yes
1248,1248,3020,99,3.5,Express,Yes,Yes
1249,1249,1105,37,3,Free Shipping,Yes,Yes
1250,1250,439,50,4.5,Express,Yes,Yes
1251,1251,1453,26,4.1,Free Shipping,Yes,Yes
1252,1252,2345,86,5,Next Day Air,Yes,Yes
1253,1253,1742,41,4,Standard,Yes,Yes
1254,1254,1850,23,4.9,Express,Yes,Yes
1255,1255,2585,56,3.3,2-Day Shipping,Yes,Yes
1256,1256,1049,68,4.1,Standard,Yes,Yes
1257,1257,591,48,3.6,Express,Yes,Yes
1258,1258,631,67,3,Free Shipping,Yes,Yes
1259,1259,480,87,4.1,2-Day Shipping,Yes,Yes
1260,1260,2438,64,3.9,Standard,Yes,Yes
1261,1261,2097,93,4.1,Store Pickup,Yes,Yes
1262,1262,1990,29,2.8,Next Day Air,Yes,Yes
1263,1263,379,62,4.8,Store Pickup,Yes,Yes
1264,1264,1112,70,4.6,2-Day Shipping,Yes,Yes
1265,1265,2944,92,2.5,Next Day Air,Yes,Yes
1266,1266,2032,79,2.7,Next Day Air,Yes,Yes
1267,1267,304,31,4,Standard,Yes,Yes
1268,1268,3065,83,2.7,Standard,Yes,Yes
1269,1269,1344,88,2.9,Next Day Air,Yes,Yes
1270,1270,1511,53,3,Standard,Yes,Yes
1271,1271,1160,98,3.3,Standard,Yes,Yes
1272,1272,1552,57,4.3,Store Pickup,Yes,Yes
1273,1273,1792,80,4.4,Express,Yes,Yes
1274,1274,1378,29,4.1,Next Day Air,Yes,Yes
1275,1275,1045,73,3.1,2-Day Shipping,Yes,Yes
1276,1276,2960,32,4.5,Standard,Yes,Yes
1277,1277,405,68,4.8,Next Day Air,Yes,Yes
1278,1278,250,97,5,Express,Yes,Yes
1279,1279,2308,98,2.8,Next Day Air,Yes,Yes
1280,1280,1113,56,3.7,Express,Yes,Yes
1281,1281,1628,78,4.4,2-Day Shipping,Yes,Yes
1282,1282,171,81,4.5,Store Pickup,Yes,Yes
1283,1283,2005,68,3,Free Shipping,Yes,Yes
1284,1284,2068,94,3.9,2-Day Shipping,Yes,Yes
1285,1285,660,93,3.9,Express,Yes,Yes
1286,1286,786,99,3.5,Next Day Air,Yes,Yes
1287,1287,779,49,4.9,Next Day Air,Yes,Yes
1288,1288,1447,28,3.4,Standard,Yes,Yes
1289,1289,228,93,4.1,Standard,Yes,Yes
1290,1290,1311,24,2.9,Next Day Air,Yes,Yes
1291,1291,2413,35,3.4,Free Shipping,Yes,Yes
1292,1292,1815,68,3.2,2-Day Shipping,Yes,Yes
1293,1293,169,61,3.9,Free Shipping,Yes,Yes
1294,1294,2979,74,4.1,Standard,Yes,Yes
1295,1295,2058,64,4.5,Standard,Yes,Yes
1296,1296,2544,60,2.8,Standard,Yes,Yes
1297,1297,1438,29,2.8,Express,Yes,Yes
1298,1298,1803,85,4.6,Standard,Yes,Yes
1299,1299,1695,81,3,Free Shipping,Yes,Yes
1300,1300,141,23,3.6,2-Day Shipping,Yes,Yes
1301,1301,3020,100,4.5,Next Day Air,Yes,Yes
1302,1302,2044,54,5,Express,Yes,Yes
1303,1303,2531,25,2.9,Next Day Air,Yes,Yes
1304,1304,267,32,3.1,Next Day Air,Yes,Yes
1305,1305,93,63,4,2-Day Shipping,Yes,Yes
1306,1306,1720,56,4.5,Express,Yes,Yes
1307,1307,2854,33,4.5,Next Day Air,Yes,Yes
1308,1308,492,32,3.1,Express,Yes,Yes
1309,1309,648,38,4.4,Next Day Air,Yes,Yes
1310,1310,255,21,4.7,Store Pickup,Yes,Yes
1311,1311,1112,59,3.1,Store Pickup,Yes,Yes
1312,1312,2175,87,4.2,Express,Yes,Yes
1313,1313,3055,79,3,Store Pickup,Yes,Yes
1314,1314,2171,28,2.6,Free Shipping,Yes,Yes
1315,1315,463,67,3.4,Free Shipping,Yes,Yes
1316,1316,2246,75,4.2,2-Day Shipping,Yes,Yes
1317,1317,206,32,4.6,Standard,Yes,Yes
1318,1318,1651,43,2.8,Free Shipping,Yes,Yes
1319,1319,2288,93,2.7,Express,Yes,Yes
1320,1320,2775,24,4,Standard,Yes,Yes
1321,1321,1106,31,3.1,Free Shipping,Yes,Yes
1322,1322,3002,84,3.7,Express,Yes,Yes
1323,1323,1684,74,4,Next Day Air,Yes,Yes
1324,1324,2312,62,4.6,Standard,Yes,Yes
1325,1325,1560,77,3.8,Free Shipping,Yes,Yes
1326,1326,8,73,3.5,Express,Yes,Yes
1327,1327,2170,50,4.6,Free Shipping,Yes,Yes
1328,1328,566,40,2.8,Standard,Yes,Yes
1329,1329,2913,97,3.7,Standard,Yes,Yes
1330,1330,800,63,3.3,Express,Yes,Yes
1331,1331,906,65,2.9,Standard,Yes,Yes
1332,1332,2655,91,3.2,Standard,Yes,Yes
1333,1333,1198,60,4.3,Store Pickup,Yes,Yes
1334,1334,1656,69,2.7,Next Day Air,Yes,Yes
1335,1335,604,52,4.2,Store Pickup,Yes,Yes
1336,1336,429,49,4.8,2-Day Shipping,Yes,Yes
1337,1337,2526,85,4.8,Store Pickup,Yes,Yes
1338,1338,2880,86,3.4,Express,Yes,Yes
1339,1339,970,51,2.6,Standard,Yes,Yes
1340,1340,131,56,5,Next Day Air,Yes,Yes
1341,1341,173,72,4.4,Next Day Air,Yes,Yes
1342,1342,1228,27,2.9,Standard,Yes,Yes
1343,1343,2848,43,3.4,2-Day Shipping,Yes,Yes
1344,1344,2536,56,3.4,Standard,Yes,Yes
1345,1345,3081,37,4.9,Next Day Air,Yes,Yes
1346,1346,710,21,3.6,Standard,Yes,Yes
1347,1347,1140,91,3,Free Shipping,Yes,Yes
1348,1348,2897,95,3.9,2-Day Shipping,Yes,Yes
1349,1349,234,54,3.2,Standard,Yes,Yes
1350,1350,2711,36,3.2,Next Day Air,Yes,Yes
1351,1351,2784,71,4.3,Next Day Air,Yes,Yes
1352,1352,511,31,2.8,2-Day Shipping,Yes,Yes
1353,1353,1101,89,4.5,Next Day Air,Yes,Yes
1354,1354,1678,83,4.1,Next Day Air,Yes,Yes
1355,1355,45,42,3.6,2-Day Shipping,Yes,Yes
1356,1356,2270,91,3,2-Day Shipping,Yes,Yes
1357,1357,1280,61,4,Free Shipping,Yes,Yes
1358,1358,96,66,3.5,Next Day Air,Yes,Yes
1359,1359,1968,22,2.5,Store Pickup,Yes,Yes
1360,1360,1196,68,4.3,Store Pickup,Yes,Yes
1361,1361,2354,43,2.8,Express,Yes,Yes
1362,1362,658,32,3.7,Next Day Air,Yes,Yes
1363,1363,542,46,4.3,Express,Yes,Yes
1364,1364,265,90,4,Express,Yes,Yes
1365,1365,1018,75,4.7,Express,Yes,Yes
1366,1366,926,69,4.5,Store Pickup,Yes,Yes
1367,1367,165,40,3.1,Free Shipping,Yes,Yes
1368,1368,193,63,3.8,Express,Yes,Yes
1369,1369,1993,36,4.9,Express,Yes,Yes
1370,1370,2169,75,3.2,Standard,Yes,Yes
1371,1371,1874,67,2.9,2-Day Shipping,Yes,Yes
1372,1372,1639,64,2.8,Store Pickup,Yes,Yes
1373,1373,291,61,4,2-Day Shipping,Yes,Yes
1374,1374,774,40,2.6,Store Pickup,Yes,Yes
1375,1375,936,97,2.7,Free Shipping,Yes,Yes
1376,1376,2484,31,4.1,2-Day Shipping,Yes,Yes
1377,1377,1749,65,5,Free Shipping,Yes,Yes
1378,1378,2742,54,3,Next Day Air,Yes,Yes
1379,1379,1347,49,3.6,Free Shipping,Yes,Yes
1380,1380,3005,64,2.8,2-Day Shipping,Yes,Yes
1381,1381,2562,35,4.6,Standard,Yes,Yes
1382,1382,2125,86,2.9,Standard,Yes,Yes
1383,1383,1235,55,4.8,Express,Yes,Yes
1384,1384,1888,58,3.3,Express,Yes,Yes
1385,1385,2519,96,4.6,Standard,Yes,Yes
1386,1386,1508,64,2.6,Store Pickup,Yes,Yes
1387,1387,1313,56,4,Next Day Air,Yes,Yes
1388,1388,290,85,3.8,Standard,Yes,Yes
1389,1389,684,23,3.9,Express,Yes,Yes
1390,1390,1872,72,2.6,Store Pickup,Yes,Yes
1391,1391,1042,38,4.3,Standard,Yes,Yes
1392,1392,352,29,3.6,Express,Yes,Yes
1393,1393,829,46,4.2,Express,Yes,Yes
1394,1394,778,58,3.9,Express,Yes,Yes
1395,1395,509,43,4.7,Next Day Air,Yes,Yes
1396,1396,1880,32,2.8,Next Day Air,Yes,Yes
1397,1397,1716,30,3,Next Day Air,Yes,Yes
1398,1398,2819,67,4.7,Store Pickup,Yes,Yes
1399,1399,670,45,2.5,Free Shipping,Yes,Yes
1400,1400,1047,81,3.1,Store Pickup,Yes,Yes
1401,1401,73,23,3.6,Next Day Air,Yes,Yes
1402,1402,1765,59,3.5,2-Day Shipping,Yes,Yes
1403,1403,2754,21,3.1,Express,Yes,Yes
1404,1404,65,20,3.6,Store Pickup,Yes,Yes
1405,1405,1498,28,3.5,Next Day Air,Yes,Yes
1406,1406,2666,100,2.7,Store Pickup,Yes,Yes
1407,1407,2002,46,3.6,Express,Yes,Yes
1408,1408,975,61,4.5,Express,Yes,Yes
1409,1409,327,58,4.1,Free Shipping,Yes,Yes
1410,1410,33,50,4.2,Standard,Yes,Yes
1411,1411,1054,93,4,Store Pickup,Yes,Yes
1412,1412,2366,24,2.8,Store Pickup,Yes,Yes
1413,1413,2273,100,2.6,2-Day Shipping,Yes,Yes
1414,1414,334,79,2.7,Store Pickup,Yes,Yes
1415,1415,2639,51,4.5,Store Pickup,Yes,Yes
1416,1416,151,90,3.7,Free Shipping,Yes,Yes
1417,1417,402,56,3.4,Free Shipping,Yes,Yes
1418,1418,2319,25,4.6,Standard,Yes,Yes
1419,1419,2067,75,4.1,2-Day Shipping,Yes,Yes
1420,1420,931,75,2.6,Free Shipping,Yes,Yes
1421,1421,1449,53,4.6,Store Pickup,Yes,Yes
1422,1422,722,100,3,Standard,Yes,Yes
1423,1423,627,27,3.4,Free Shipping,Yes,Yes
1424,1424,1816,60,3.5,Free Shipping,Yes,Yes
1425,1425,1331,23,3.5,Standard,Yes,Yes
1426,1426,605,40,3.7,Next Day Air,Yes,Yes
1427,1427,1687,38,4.8,Free Shipping,Yes,Yes
1428,1428,94,90,4.9,Store Pickup,Yes,Yes
1429,1429,333,97,4.9,Express,Yes,Yes
1430,1430,2363,38,4.7,Standard,Yes,Yes
1431,1431,1829,30,4.9,Free Shipping,Yes,Yes
1432,1432,1642,88,2.9,Express,Yes,Yes
1433,1433,988,33,4.4,Express,Yes,Yes
1434,1434,1142,60,3.2,Next Day Air,Yes,Yes
1435,1435,2867,64,4.6,Free Shipping,Yes,Yes
1436,1436,1956,95,4,Standard,Yes,Yes
1437,1437,2534,83,3.7,Free Shipping,Yes,Yes
1438,1438,483,97,4.2,Free Shipping,Yes,Yes
1439,1439,539,38,2.9,Standard,Yes,Yes
1440,1440,432,48,4.8,Next Day Air,Yes,Yes
1441,1441,1795,76,4.4,Standard,Yes,Yes
1442,1442,1708,25,3.4,Free Shipping,Yes,Yes
1443,1443,1212,92,2.8,2-Day Shipping,Yes,Yes
1444,1444,1756,47,4.2,Next Day Air,Yes,Yes
1445,1445,2875,36,3.8,Express,Yes,Yes
1446,1446,155,51,3.1,2-Day Shipping,Yes,Yes
1447,1447,1454,35,3.2,Express,Yes,Yes
1448,1448,1190,57,3,Next Day Air,Yes,Yes
1449,1449,412,95,3.6,Free Shipping,Yes,Yes
1450,1450,2619,41,2.5,Store Pickup,Yes,Yes
1451,1451,733,44,3.4,Free Shipping,Yes,Yes
1452,1452,1296,34,2.5,Next Day Air,Yes,Yes
1453,1453,1231,25,4.7,2-Day Shipping,Yes,Yes
1454,1454,472,93,3.2,2-Day Shipping,Yes,Yes
1455,1455,2498,50,2.9,Free Shipping,Yes,Yes
1456,1456,1622,79,4.9,Express,Yes,Yes
1457,1457,589,100,2.7,Store Pickup,Yes,Yes
1458,1458,2082,57,4.7,Express,Yes,Yes
1459,1459,2915,28,2.9,2-Day Shipping,Yes,Yes
1460,1460,2152,35,4.8,Express,Yes,Yes
1461,1461,406,85,4.6,Standard,Yes,Yes
1462,1462,2830,95,5,2-Day Shipping,Yes,Yes
1463,1463,2565,90,4.8,2-Day Shipping,Yes,Yes
1464,1464,1490,49,4.9,Store Pickup,Yes,Yes
1465,1465,175,92,4.6,2-Day Shipping,Yes,Yes
1466,1466,868,72,3.9,Store Pickup,Yes,Yes
1467,1467,2277,71,4.5,Store Pickup,Yes,Yes
1468,1468,1582,27,4.7,Store Pickup,Yes,Yes
1469,1469,845,39,3.9,Express,Yes,Yes
1470,1470,1528,98,4.4,Standard,Yes,Yes
1471,1471,1802,27,3.9,Next Day Air,Yes,Yes
1472,1472,1552,71,2.8,2-Day Shipping,Yes,Yes
1473,1473,1013,24,3.5,Store Pickup,Yes,Yes
1474,1474,2308,63,4.3,Express,Yes,Yes
1475,1475,2958,72,3.9,Next Day Air,Yes,Yes
1476,1476,317,61,4,Express,Yes,Yes
1477,1477,1039,56,4.1,Next Day Air,Yes,Yes
1478,1478,235,32,4.3,Standard,Yes,Yes
1479,1479,784,23,4.2,Free Shipping,Yes,Yes
1480,1480,491,100,4,Standard,Yes,Yes
1481,1481,1499,74,3.6,Express,Yes,Yes
1482,1482,2452,33,3.3,Standard,Yes,Yes
1483,1483,841,67,4.1,2-Day Shipping,Yes,Yes
1484,1484,1571,61,4.7,Next Day Air,Yes,Yes
1485,1485,2305,46,4.4,Store Pickup,Yes,Yes
1486,1486,768,56,3.4,Standard,Yes,Yes
1487,1487,2581,73,5,Free Shipping,Yes,Yes
1488,1488,2356,44,4.6,Store Pickup,Yes,Yes
1489,1489,1006,44,4,Standard,Yes,Yes
1490,1490,1580,26,4.1,Next Day Air,Yes,Yes
1491,1491,2499,52,4.9,Express,Yes,Yes
1492,1492,2076,54,2.7,Free Shipping,Yes,Yes
1493,1493,1298,38,4.5,Free Shipping,Yes,Yes
1494,1494,199,44,2.7,Standard,Yes,Yes
1495,1495,3023,76,3,Next Day Air,Yes,Yes
1496,1496,1497,23,4.5,Next Day Air,Yes,Yes
1497,1497,3046,98,5,Standard,Yes,Yes
1498,1498,1333,33,3.8,2-Day Shipping,Yes,Yes
1499,1499,2926,32,3.1,Standard,Yes,Yes
1500,1500,465,85,3.4,Free Shipping,Yes,Yes
1501,1501,1370,69,4.8,Next Day Air,Yes,Yes
1502,1502,1456,55,2.7,Standard,Yes,Yes
1503,1503,1635,66,3.2,Store Pickup,Yes,Yes
1504,1504,1296,30,3.9,2-Day Shipping,Yes,Yes
1505,1505,1317,80,4.2,Next Day Air,Yes,Yes
1506,1506,186,20,3,Express,Yes,Yes
1507,1507,1975,30,3,2-Day Shipping,Yes,Yes
1508,1508,728,86,3.7,2-Day Shipping,Yes,Yes
1509,1509,239,84,4.4,Store Pickup,Yes,Yes
1510,1510,748,54,4.6,Free Shipping,Yes,Yes
1511,1511,360,30,3,Free Shipping,Yes,Yes
1512,1512,709,91,3.6,Express,Yes,Yes
1513,1513,2510,23,3.9,Standard,Yes,Yes
1514,1514,2672,35,4.1,Free Shipping,Yes,Yes
1515,1515,2117,90,3.9,2-Day Shipping,Yes,Yes
1516,1516,1440,93,3.9,2-Day Shipping,Yes,Yes
1517,1517,1364,68,4.5,Express,Yes,Yes
1518,1518,826,41,3.4,Standard,Yes,Yes
1519,1519,191,73,4.1,Next Day Air,Yes,Yes
1520,1520,2731,73,4.9,Next Day Air,Yes,Yes
1521,1521,1028,66,4.4,2-Day Shipping,Yes,Yes
1522,1522,81,59,2.7,2-Day Shipping,Yes,Yes
1523,1523,2263,72,4.8,Free Shipping,Yes,Yes
1524,1524,2682,88,3.3,2-Day Shipping,Yes,Yes
1525,1525,2625,76,4.4,Free Shipping,Yes,Yes
1526,1526,162,31,4.6,2-Day Shipping,Yes,Yes
1527,1527,1267,22,3.1,Next Day Air,Yes,Yes
1528,1528,1008,75,4.5,2-Day Shipping,Yes,Yes
1529,1529,3077,75,4,Store Pickup,Yes,Yes
1530,1530,54,63,3.1,Free Shipping,Yes,Yes
1531,1531,562,21,3.9,Next Day Air,Yes,Yes
1532,1532,97,83,4.5,Next Day Air,Yes,Yes
1533,1533,1339,46,4.4,Next Day Air,Yes,Yes
1534,1534,2163,59,3.6,2-Day Shipping,Yes,Yes
1535,1535,294,66,3.4,Free Shipping,Yes,Yes
1536,1536,1834,74,4,2-Day Shipping,Yes,Yes
1537,1537,2770,82,2.6,Store Pickup,Yes,Yes
1538,1538,2113,89,3.2,Next Day Air,Yes,Yes
1539,1539,627,65,3.2,Standard,Yes,Yes
